"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Maya/Ship4.Ship4","0","0","3","1","0.000000","0","0"
"/Game/Maya/Ship3.Ship3","0","0","3","1","0.000000","0","0"
"/Game/Maya/Ship1.Ship1","0","0","3","1","0.000000","0","0"
"/Game/Maya/SceleraRival.SceleraRival","0","0","3","1","0.000000","0","0"
"/Game/Maya/RivalSkin2.RivalSkin2","0","0","3","1","0.000000","0","0"
"/Game/Maya/RivalLash.RivalLash","0","0","3","1","0.000000","0","0"
"/Game/Maya/RivalHandles.RivalHandles","0","0","3","1","0.000000","0","0"
"/Game/Maya/RivalEyes.RivalEyes","0","0","3","1","0.000000","0","0"
"/Game/Maya/Outfit.Outfit","0","0","3","1","0.000000","0","0"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","0","0","36","2","0.000000","0","0"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","0","0","136","6","0.000000","0","0"
"/InterchangeAssets/gltf/M_Default.M_Default","0","0","136","6","0.000000","0","0"
"/Game/Maya/ClothesTrim.ClothesTrim","0","0","3","1","0.000000","0","0"
"/Game/Materials/M_DomeOn1.M_DomeOn1","0","0","16","1","0.000000","0","0"
"/Game/Materials/M_MenuGraphic.M_MenuGraphic","0","0","3","1","0.000000","0","0"
"/Game/Maya/GlassRival.GlassRival","0","0","8","1","0.000000","0","0"
"/Game/Materials/M_Bounds7.M_Bounds7","0","0","16","1","0.000000","0","0"
"/Game/Materials/M_Moontexture.M_Moontexture","0","0","3","1","0.000000","0","0"
"/Game/Materials/lambert2.lambert2","0","0","3","1","0.000000","0","0"
"/Game/Materials/M_Bounds3.M_Bounds3","0","0","8","1","0.000000","0","0"
"/AnimationSharing/AnimSharingBase.AnimSharingBase","0","0","6","1","0.000000","0","0"
"/InterchangeAssets/CAD/Wire/Materials/M_WireBlinnShader.M_WireBlinnShader","0","0","3","1","0.000000","0","0"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","0","0","100","6","0.000000","0","0"
"/Engine/EngineDebugMaterials/TangentColorMaterial.TangentColorMaterial","0","0","6","1","0.000000","0","0"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","120","6","0.000000","0","0"
"/GLTFExporter/Materials/Proxy/M_GLTF_Unlit.M_GLTF_Unlit","0","0","4","1","0.000000","0","0"
"/DatasmithContent/Materials/FBXImporter/VRED/BrushedMetal.BrushedMetal","0","0","3","1","0.000000","0","0"
"/Game/Characters/Input/Maya/Maya_Blinn1.Maya_Blinn1","0","0","6","1","0.000000","0","0"
"/Game/Characters/Input/Maya/blinn4.blinn4","0","0","6","1","0.000000","0","0"
"/Game/Characters/Input/Maya/M_Hands.M_Hands","0","0","9","1","0.000000","0","0"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","0","0","3","1","0.000000","0","0"
"/Composure/Materials/ChromaKeying/M_SinglePassChromaKeyer.M_SinglePassChromaKeyer","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","632","1","0.000000","0","0"
"/Game/Maya/CrownSecondary.CrownSecondary","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Defaults/M_ShipSecondary.M_ShipSecondary","0","0","9","1","0.000000","0","0"
"/Game/Maya/MechBodyMetal.MechBodyMetal","0","0","3","1","0.000000","0","0"
"/Game/Maya/MetallicBody.MetallicBody","0","0","3","1","0.000000","0","0"
"/Game/Maya/rampShader3.rampShader3","0","0","3","1","0.000000","0","0"
"/Engine/VREditor/BasicMeshes/M_Floor_01.M_Floor_01","0","0","3","1","0.000000","0","0"
"/Game/Maya/HelmetGlass.HelmetGlass","0","0","8","1","0.000000","0","0"
"/Game/Maya/F_Wizard.F_Wizard","0","0","3","1","0.000000","0","0"
"/Game/Maya/I_Wizard.I_Wizard","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/RenderCams/M_CameraViewMaterial.M_CameraViewMaterial","0","0","12","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Defaults/M_ShipPrimary.M_ShipPrimary","0","0","9","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Defaults/M_SecondaryBody.M_SecondaryBody","0","0","9","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Defaults/M_PrimaryBody.M_PrimaryBody","0","0","9","1","0.000000","0","0"
"/Game/Maya/HelmetMetal.HelmetMetal","0","0","3","1","0.000000","0","0"
"/Game/Maya/HelmetTrim.HelmetTrim","0","0","3","1","0.000000","0","0"
"/Game/Maya/CrownBase.CrownBase","0","0","3","1","0.000000","0","0"
"/Game/Maya/WhiteEyes.WhiteEyes","0","0","3","1","0.000000","0","0"
"/Game/Maya/TopHatBase.TopHatBase","0","0","3","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","16","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","25","1","0.000000","0","0"
"/Game/Characters/AlienSkins/RenderCams/M_ZoomedCameraMat_Mat.M_ZoomedCameraMat_Mat","0","0","12","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SelectBrushMaterial.SelectBrushMaterial","0","0","10","2","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","0","14","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/MaskBrushMaterial.MaskBrushMaterial","0","0","5","1","0.000000","0","5"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","42","2","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","0","24","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","75","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","31","1","0.000000","0","0"
"/DatasmithContent/Materials/AliasReference.AliasReference","0","0","6","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","0","5","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/LandscapeDirtyMaterial.LandscapeDirtyMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","0","14","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","2","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","0","0","9","1","0.000000","0","0"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","0","0","63","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","0","9","1","0.000000","0","0"
"/Composure/Materials/Media/M_StaticVideoPlateDebug.M_StaticVideoPlateDebug","0","0","5","1","0.000000","0","0"
"/Composure/Materials/ChromaKeying/M_SinglePassDespill.M_SinglePassDespill","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","0","9","1","0.000000","0","0"
"/Composure/Materials/Media/M_VideoPlateDefault.M_VideoPlateDefault","0","0","5","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/LayerVisMaterial.LayerVisMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/ColorMaskBrushMaterial.ColorMaskBrushMaterial","0","0","5","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Teal.M_Teal","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowDarkGreen.M_GlowDarkGreen","0","0","3","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","0","6","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Purple.M_Purple","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowYellow.M_GlowYellow","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowTeal.M_GlowTeal","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowTan.M_GlowTan","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowSlate.M_GlowSlate","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowRose.M_GlowRose","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowRed.M_GlowRed","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowPurple.M_GlowPurple","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowPink.M_GlowPink","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowOrange.M_GlowOrange","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowMint.M_GlowMint","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowMaroon.M_GlowMaroon","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowIndigo.M_GlowIndigo","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowGray.M_GlowGray","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowCyan.M_GlowCyan","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowBrown.M_GlowBrown","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowBlue.M_GlowBlue","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_DeepBlack.M_DeepBlack","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Blue.M_Blue","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Brown.M_Brown","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_DarkGreen.M_DarkGreen","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Gray.M_Gray","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Lime.M_Lime","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Mint.M_Mint","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Orange.M_Orange","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Pink.M_Pink","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Rose.M_Rose","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Slate.M_Slate","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Tan.M_Tan","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Yellow.M_Yellow","0","0","3","1","0.000000","0","0"
"/Game/Materials/M_DomeOff.M_DomeOff","0","0","16","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Black.M_Black","0","0","3","1","0.000000","0","0"
"/Game/Materials/M_Bounds2.M_Bounds2","0","0","8","1","0.000000","0","0"
"/Game/Materials/M_Metal.M_Metal","0","0","6","1","0.000000","0","0"
"/Game/Materials/M_Metal2.M_Metal2","0","0","6","1","0.000000","0","0"
"/Game/Materials/M_GlassSpecial.M_GlassSpecial","0","0","16","1","0.000000","0","0"
"/Game/Materials/M_Bounds6.M_Bounds6","0","0","24","1","0.000000","0","0"
"/Engine/TemplateResources/M_Template_Master.M_Template_Master","0","0","12","1","0.000000","0","0"
"/Game/Materials/BodyColors/M_alien.M_alien","0","0","6","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowWhite.M_GlowWhite","0","0","3","1","0.000000","0","0"
"/Game/Maya/Vest7.Vest7","0","0","3","1","0.000000","0","0"
"/Game/Maya/Staff2.Staff2","0","0","3","1","0.000000","0","0"
"/Game/Maya/StaffBase.StaffBase","0","0","3","1","0.000000","0","0"
"/Game/Import/openPBR_shader1.openPBR_shader1","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowLime.M_GlowLime","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Maroon.M_Maroon","0","0","3","1","0.000000","0","0"
"/Game/Materials/BodyColors/M_Maroon.M_Maroon","0","0","3","1","0.000000","0","0"
"/Game/Maya/Bowtie2.Bowtie2","0","0","3","1","0.000000","0","0"
"/Game/Materials/M_Brown1.M_Brown1","0","0","3","1","0.000000","0","0"
"/Game/Maya/CrownGem2.CrownGem2","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Defaults/M_Scelera.M_Scelera","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Defaults/M_Eyes.M_Eyes","0","0","9","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Red.M_Red","0","0","3","1","0.000000","0","0"
"/Game/Materials/M_Glow3.M_Glow3","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Cyan.M_Cyan","0","0","3","1","0.000000","0","0"
"/Game/Materials/Invis.Invis","0","0","16","1","0.000000","0","0"
"/Engine/EngineMeshes/BackgroundMaterial.BackgroundMaterial","0","0","3","1","0.000000","0","0"
"/Game/Maya/Screen.Screen","0","0","3","1","0.000000","0","0"
"/Game/Maya/Moustache.Moustache","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_White.M_White","0","0","3","1","0.000000","0","0"
"/Game/Maya/Cow3.Cow3","0","0","3","1","0.000000","0","0"
"/Game/Maya/Cow2.Cow2","0","0","3","1","0.000000","0","0"
"/Game/Maya/Cow1.Cow1","0","0","3","1","0.000000","0","0"
"/Game/Maya/TopHatBand.TopHatBand","0","0","3","1","0.000000","0","0"
"/Game/Maya/CrownGem1.CrownGem1","0","0","3","1","0.000000","0","0"
"/Game/Materials/M_Cloak.M_Cloak","0","0","3","1","0.000000","0","0"
"/Game/Maya/vest1.vest1","0","0","3","1","0.000000","0","0"
"/Game/Maya/vest3.vest3","0","0","3","1","0.000000","0","0"
"/Game/Maya/Vest5.Vest5","0","0","3","1","0.000000","0","0"
"/Game/Maya/Vest6.Vest6","0","0","3","1","0.000000","0","0"
"/Game/Maya/vest8.vest8","0","0","3","1","0.000000","0","0"
"/Game/Maya/lambert2.lambert2","0","0","3","1","0.000000","0","0"
"/Game/Maya/lambert1.lambert1","0","0","3","1","0.000000","0","0"
"/Game/Materials/M_Glow1.M_Glow1","0","0","16","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultRIbbonMaterial.DefaultRibbonMaterial","0","0","35","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","45","1","0.000000","0","0"
"/Game/Materials/M_DomeOn.M_DomeOn","0","0","16","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Defaults/M_ShipTertiary.M_ShipTertiary","0","0","3","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Defaults/M_Head.M_Head","0","0","9","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Defaults/M_Mouth.M_Mouth","0","0","6","1","0.000000","0","0"
"/Game/Materials/M_DomeOn2.M_DomeOn2","0","0","24","1","0.000000","0","0"
"/Game/Materials/transparent.transparent","0","0","8","1","0.000000","0","0"
"/Game/Characters/AlienSkins/Custom/M_Indigo.M_Indigo","0","0","3","1","0.000000","0","0"
"/Game/Materials/M_Indicator.M_Indicator","0","0","16","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/VertexColorViewMode_RedOnly.VertexColorViewMode_RedOnly","0","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","5","1","0.000000","0","0"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","0","0","36","1","0.000000","0","0"
"/Composure/Materials/Compositing/M_AlphaScale.M_AlphaScale","0","0","5","1","0.000000","0","0"
"/Composure/Materials/ReplaceTonemapper/ComposureReplaceTonemapperComposeBloom.ComposureReplaceTonemapperComposeBloom","0","0","5","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","37","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","5","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","0","6","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","0","0","12","1","0.000000","0","0"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","0","0","63","1","0.000000","0","0"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","0","0","36","1","0.000000","0","0"
"/CameraCalibrationCore/Materials/M_DefaultOddSquare.M_DefaultOddSquare","0","0","4","1","0.000000","0","0"
"/CameraCalibrationCore/Materials/M_DefaultEvenSquare.M_DefaultEvenSquare","0","0","4","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","0","0","5","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","0","0","9","1","0.000000","0","0"
"/Composure/Materials/ReplaceTonemapper/ComposureReplaceTonemapperByTexture.ComposureReplaceTonemapperByTexture","0","0","5","1","0.000000","0","0"
"/Composure/Materials/PassSetup/ComposureBeforeTranslucencySetBlack.ComposureBeforeTranslucencySetBlack","0","0","5","1","0.000000","0","0"
"/Composure/Materials/PassSetup/ComposureSimpleSetupMaterial.ComposureSimpleSetupMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","0","0","7","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","12","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","0","0","7","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.SculptMaterial","0","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","0","0","14","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/ShadedLevelColorationLitMaterial.ShadedLevelColorationLitMaterial","0","0","356","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/MirrorPlaneMaterial.MirrorPlaneMaterial","0","0","7","1","0.000000","0","0"
"/Game/Materials/M_Bounds4.M_Bounds4","0","0","8","1","0.000000","0","0"
"/Engine/MapTemplates/Sky/M_BlackBackground.M_BlackBackground","0","0","2","1","0.000000","0","0"
"/Game/Materials/M_Bounds1.M_Bounds1","0","0","8","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","0","0","2","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","48","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","48","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","86","6","0.000000","0","10"
"/Engine/EditorLandscapeResources/LandscapeLayerUsageMaterial.LandscapeLayerUsageMaterial","49","0","7","1","0.000000","0","0"
"/MediaFrameworkUtilities/M_BaseMediaBundle.M_BaseMediaBundle","49","0","10","1","0.000000","0","0"
"/MediaFrameworkUtilities/M_DefaultMedia.M_DefaultMedia","49","0","10","1","0.000000","0","0"
"/InterchangeAssets/Materials/LambertSurfaceMaterial.LambertSurfaceMaterial","49","0","16","1","0.000000","0","0"
"/Game/Materials/glass.glass","49","0","13","1","0.000000","0","0"
"/Game/Materials/openPBR_shader1.openPBR_shader1","49","0","13","1","0.000000","0","0"
"/Game/Materials/M_Glow2.M_Glow2","49","0","8","1","0.000000","0","0"
"/Game/Characters/AlienSkins/RenderCams/M_DistortedCamera1.M_DistortedCamera1","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/RenderCams/RT_Rival2_Mat.RT_Rival2_Mat","49","0","13","1","0.000000","0","0"
"/Game/Materials/M_star.M_star","49","0","23","1","0.000000","0","0"
"/Game/Materials/M_Bounds8.M_Bounds8","49","0","23","1","0.000000","0","0"
"/Game/Materials/pasted__pasted__glass.pasted__pasted__glass","49","0","13","1","0.000000","0","0"
"/Game/Materials/pasted__pasted__whitecube.pasted__pasted__whitecube","49","0","13","1","0.000000","0","0"
"/Game/Characters/AlienSkins/RenderCams/RT_Rival1_Mat.RT_Rival1_Mat","49","0","13","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/BlackUnlitMaterial1.BlackUnlitMaterial1","49","0","19","1","0.000000","0","0"
"/Game/Materials/m_black.m_black","49","0","21","1","0.000000","0","0"
"/Game/Materials/whitecube.whitecube","49","0","21","1","0.000000","0","0"
"/Game/Materials/CustomizeBackground.CustomizeBackground","49","0","16","1","0.000000","0","0"
"/Game/Characters/Input/Maya/lambert2.lambert2","49","0","24","1","0.000000","0","0"
"/Game/Characters/Input/Maya/pasted__blinn4.pasted__blinn4","49","0","16","1","0.000000","0","0"
"/Game/Characters/Input/Maya/openPBR_shader1.openPBR_shader1","49","0","16","1","0.000000","0","0"
"/Game/Materials/M_Speedup.M_Speedup","49","0","13","1","0.000000","0","0"
"/Game/Materials/M_Bounds5.M_Bounds5","49","0","13","1","0.000000","0","0"
"/Engine/EngineMaterials/BlinkingCaret.BlinkingCaret","49","0","10","1","0.000000","0","0"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","49","0","168","6","0.000000","0","0"
"/Game/Maya/RivalSkin.RivalSkin","49","0","13","1","0.000000","0","0"
"/Game/Maya/RivalMouth.RivalMouth","49","0","13","1","0.000000","0","0"
"/Game/Maya/Teeth2.Teeth2","49","0","13","1","0.000000","0","0"
"/Game/Maya/Teeth.Teeth","49","0","13","1","0.000000","0","0"
"/Game/Maya/ShipRival2.ShipRival2","49","0","13","1","0.000000","0","0"
"/Game/Maya/Ship7.Ship7","49","0","13","1","0.000000","0","0"
"/Game/Maya/Ship6.Ship6","49","0","13","1","0.000000","0","0"
"/Game/Maya/Ship5.Ship5","49","0","13","1","0.000000","0","0"
